"Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"South East","Greater London Urban Area","Industrial Urban","1981","Winter","12","21","01",51.4428886143453,-0.943973557301687,114.249271165889,268.240728618747,0.637149694651665,76.300544120364,0.00747805150638975,-127.234677771831,-3211872.14286435,0.263582182437563,76.3963674836278,17.792485691724,13.8136903036747,1.44181379647177,36.4629726758849,18.9997015535776
"North West","South West","Traffic Urban","1990","Summer","04","10","02",51.9758742330446,-4.00968958327217,165.854224041825,275.007878522995,1.854078845888,255.857929772458,0.00143690163773066,136.608573711725,2015781.60169206,0.253787501802249,76.4862174166797,17.7475457455609,13.8103519022815,1.44280256378864,36.4853456581523,18.6447621911318
"Greater London Authority","Greater London Urban Area","Background Urban","1985","Summer","08","27","13",51.3388268294735,-1.21017945327646,-65.5468391545458,291.928181677912,8.67602497255022,216.698295237748,-0.0011297938141841,997.221670002773,6634850.0469266,0.148836264227039,76.323984493472,17.7388125139669,13.8033992967054,1.44202481679774,36.4759423744543,18.6407678287325
"Greater London Authority","Greater Manchester Urban Area","Traffic Urban","1990","Winter","01","31","17",50.8119932379862,-0.640478326828348,160.995648985155,283.223316461833,13.2085097251604,209.889942392437,-0.00186397983019789,1485.45475569904,2822293.75982648,0.169470031386472,76.2847903100094,17.7892754377026,13.808814355064,1.44110770509027,36.4731761697342,18.6457825830019
"North West","Greater London Urban Area","Background Rural","1997","Fall","05","13","23",53.5661014508389,-0.214449876181555,-50.9987176534565,283.50566107041,4.35747173124569,215.318092671134,0.00598403743312529,643.4488735718,889296.32901194,0.227508385037135,90.7267356752554,24.2619931468966,22.4271199567148,1.27350705964888,35.629333040507,18.6368376960984
"Yorkshire and The Humber","Reading/Wokingham Urban Area","Background Urban","1995","Winter","04","09","22",50.8951513624549,0.069673604946098,11.1535470077328,281.849725745339,0.527654859619098,169.094039560729,-0.000250393537940359,-516.243435309138,9419033.17897852,0.152812057632071,76.3042937569083,17.7507763739061,13.7954748175472,1.44265680666012,36.5546062824816,18.6283625405895
"Greater London Authority","Greater London Urban Area","Background Rural","1985","Winter","10","28","01",52.529354924008,-0.427705735562372,-50.6031300440697,277.401171518735,0.626490731565462,284.121703920942,-0.00132663408147132,97.7148933209373,5655900.00259281,0.115166980373397,93.9801333232565,13.927026326579,22.4271201893454,1.27350701760982,35.6293300838445,20.1049874378706
"Greater London Authority","South East","Traffic Urban","1995","Summer","06","24","19",51.7757718403979,-2.23200823143218,46.043101896153,292.004442403546,6.96980964159705,21.3597912360345,0.000842824438976325,481.459779880337,4724979.63245842,0.127568103403135,76.3325593648897,17.7277933498753,13.7860536983894,1.44101057393326,36.484944611398,18.6430196402661
"East Midlands","Eastern","Traffic Urban","1990","Spring","06","15","13",51.1995918102346,-0.0906768461729446,65.521962688268,288.298916697736,1.82649438084108,126.427257236181,0.00111057287426112,862.336416806983,7428057.87404277,0.169223687706727,76.5020385657467,17.753759439249,13.8099510433521,1.44283284965491,36.4827940243443,18.6365999845769
"East Midlands","Yorkshire & Humberside","Background Urban","1981","Spring","04","21","07",52.748284250209,-1.10300008995734,96.0930180734709,279.784459507816,4.93068039531062,292.160286540907,-0.00150760503490862,618.65068016841,143792.715836954,0.208360203287223,76.340322245831,17.7494451698163,13.8082143758174,1.44228065570982,36.4758815637666,18.6408762051024
"South West","Eastern","Background Urban","1992","Fall","09","22","13",52.8820514816679,-3.46161641639802,25.8071482652658,285.583947174832,4.25233387131242,368.534564365014,0.00129424623645182,1043.27158858695,2818729.4187473,0.195098076384753,76.3830110786477,17.7492517569946,13.8063284862021,1.44254193002826,36.4953485632492,18.644014067483
"North West","Greater Manchester Urban Area","Background Urban","1996","Winter","03","03","13",53.9298180478639,-1.31882017874197,59.7274442172358,278.91503067044,5.72851907995778,212.978583022012,0.000416755864160302,1502.18738606573,7290150.4117807,0.198870023472556,62.9679772867583,47.5077622910819,18.5453349781784,1.08554837583702,40.6135635704434,18.6386986802078
"South East","Liverpool Urban Area","Background Urban","1995","Spring","06","02","15",52.8257461934112,-3.36218583052071,86.9066542026107,290.395743595955,5.51923194693453,258.605247122876,0.000521147725989276,1846.06607277637,4455012.46009606,0.172842934432669,47.6738883955383,52.3892318933791,45.3151477507856,0.391899266766601,34.3220136341405,18.6400529089472
"South West","North East","Background Urban","1985","Summer","11","19","22",52.2807952987948,-2.46923884207334,-20.5263546958252,279.073868149293,9.1076354999838,46.3864555778502,0.00144506112366053,248.062936062947,1538060.19059045,0.190598740728872,76.2968148138397,17.7390455191755,13.8496096879376,1.44073941746423,36.4700177863746,18.6430668103026
"Yorkshire and The Humber","North West & Merseyside","Background Rural","1982","Summer","12","06","14",55.5020599030357,-1.93812172817706,2.32308494504945,275.866452951546,2.2916302377017,303.506628888387,0.00178459662566496,47.3556171721282,-574610.484111137,0.216986978202099,76.3509021403518,17.7769073383156,13.8044568568003,1.44059674731063,36.4665879145933,18.6364297369639
"Yorkshire and The Humber","West Midlands Urban Area","Background Rural","1988","Spring","11","23","23",51.6792861039063,-1.89846421238663,177.491261752413,279.403617242225,4.5162247971943,317.596295027997,0.00111893506601674,260.666221012951,2397162.71904891,0.210756742688935,38.0279558302416,12.7117592595867,11.7816713660864,0.945906455503568,32.5328346622133,18.6459683493196
"North West","Greater London Urban Area","Background Rural","1984","Fall","10","30","17",51.2645444525705,-0.0463574155066335,-187.366327118143,286.764609944907,4.45105061225336,198.896399251513,-0.000762444570875861,703.351160798985,4665532.79589906,0.185302066110127,97.6806043911058,25.3964075685797,22.4271195685563,1.27350708888095,35.6293322852238,18.6382948905023
"North West","Eastern","Background Urban","1984","Winter","01","30","16",51.814639383244,-1.26042656995379,141.895128269184,275.068001327003,4.45285386529372,204.512751715556,-0.000970925086284043,740.37183163071,1415586.86979315,0.233155413447895,76.4107879452276,17.7414788662617,13.7863072501988,1.44212271557632,36.4674500558809,18.6390111102542
"West Midlands","Southampton Urban Area","Traffic Urban","1999","Spring","08","01","23",52.3137640847417,-2.32686239008801,150.671927035602,289.562430353177,1.88401921933384,125.206292300028,-0.000118677338544988,-30.6315883320291,8721928.47000221,0.142191562993399,70.9331146300453,13.2328276094042,4.8540132980457,1.13154659234331,34.5564895915917,18.6466679667044
"North East","Leicester Urban Area","Background Urban","1993","Fall","02","09","11",53.1491789964255,-1.95586669423654,175.177290899658,277.232576831986,4.8569420187904,109.858452893323,0.000275857321958277,678.629764581086,254388.734763233,0.163418643540268,76.2910651080025,17.7487914249165,13.8081190114842,1.4417973752585,36.4106683638692,18.6348031242904
"North East","Greater London Urban Area","Background Urban","1984","Winter","06","22","16",52.9322467392089,-1.88413307294106,27.5589930785868,292.812804985784,13.4352554175584,266.066243272308,4.88230264344233e-05,1953.73429510842,4591526.13251863,0.13757961019083,76.3128711337138,17.7471569943953,13.8183136341453,1.45515794093725,36.4818292528677,18.6395761980822
"South West","Teesside Urban Area","Background Urban","1987","Spring","09","12","20",52.3192453216426,-0.950142111422875,132.136863452523,288.858275840301,7.60987297565229,221.24577262496,0.00114054531992819,602.228591131578,2001716.45220965,0.183586612171011,67.2989433553111,2.71134235723066,14.571612594032,1.28136740049368,33.5821530766123,18.6346613472546
"South West","Greater London Urban Area","Traffic Urban","1981","Fall","02","25","10",51.4368593120955,-0.520200321532314,79.5298370186819,276.712781860134,2.68502165317748,159.417877786416,0.00159914632867758,876.675277117982,604109.056658974,0.159836413270697,76.314447556088,17.7501134873827,13.8151396547724,1.44143191708013,36.4602627803515,18.6388487953071
"South East","Greater London Urban Area","Traffic Urban","1996","Fall","07","25","19",53.7684109133601,-1.69531488016042,7.64469415553292,288.207400772934,3.18796803060094,428.719701068091,0.00251136353787727,1392.4544249402,8350036.80430149,0.210334212739087,69.3078258177182,17.7454673689745,14.1360843868188,1.36771561256573,26.5324375985907,18.6011977177381
"Greater London Authority","East Midlands","Background Urban","1988","Fall","01","26","21",53.5203810319667,-1.5957095575736,107.950514960707,278.170701102293,4.99963235434201,351.473920943284,-0.00225158278098308,773.483325883648,2923109.39180542,0.152008191779705,76.3319609998665,17.7688185177926,13.819375369415,1.44104445282679,36.4746678861683,18.6354655151453
"Yorkshire and The Humber","Greater London Urban Area","Traffic Urban","1999","Spring","04","21","03",51.5922063212983,-0.546595665996993,92.5783785805524,275.105817434254,-0.0725720794656874,173.146575353557,0.000222841451965401,-212.318191964611,2368032.11824529,0.173356871980461,49.5695341942631,14.1966084649608,9.93797042791705,1.25174103591126,39.2519816545303,18.6211046786062
"East of England","Sheffield Urban Area","Background Urban","1983","Fall","02","19","09",53.2506599109778,-2.24400939427407,28.6145887443499,272.553813251785,3.27841931576374,106.682258518978,0.00168158294226199,238.31526804718,-390113.883956749,0.248043536703518,76.3083838337548,17.7466379960873,13.80280068301,1.44141637975506,36.4875591667614,18.6401757237558
"South West","South West","Traffic Urban","2000","Summer","05","27","02",52.9724879011474,-1.37697285033143,22.6282839455927,282.378532362177,5.70019946062654,220.442843614844,0.00212761640573252,845.101548156335,4933745.16049625,0.196084675260613,100.491608074459,35.4474674437924,5.98540583013697,2.71778286991186,34.8243049946096,18.6442340671071
"West Midlands","South East","Traffic Urban","1983","Winter","05","21","18",53.6719167758857,-1.35488562111391,38.9867370768024,285.877568276558,3.60526890838827,83.6868537802539,2.95516595314692e-05,1678.14452284407,8884798.03913011,0.156097225874272,76.3300249972566,17.7314294320809,13.8151507334839,1.44178256730392,36.4997418223162,18.6392850226274
"South East","Greater London Urban Area","Background Rural","1989","Summer","10","24","23",52.6193783646436,-2.116560775596,103.620422554461,285.243315890063,8.73948690799075,202.533400260488,0.000525484470973641,1061.50725863958,4014435.95616932,0.181339552628898,82.2272974518716,24.9766721990946,24.5220215827538,1.27350699676764,35.6293320621933,18.64123060315
"South East","Brighton/Worthing/Littlehampton","Background Rural","1996","Fall","01","08","15",51.1024974103909,-1.98760280830651,56.973121538124,281.189682097467,8.47151673516164,170.045794465239,-0.000128777445546115,1544.90945379316,1814545.32554564,0.202184929064752,37.1068991543137,17.7728419172167,13.8185279203192,1.43744336137115,36.4418505475086,18.6405085197478
"Greater London Authority","South East","Traffic Urban","1981","Winter","01","09","20",53.3866593377132,-1.55648632206584,-52.5134470565465,276.917007280989,6.67716025447111,284.809605765973,-0.00271141098405942,798.303744557106,4683072.72898492,0.254437965576497,76.3374811501483,17.7584393361537,13.807309483324,1.44104748925971,36.4730228753578,18.6371937008764
"North West","South East","Background Urban","1997","Winter","12","15","20",51.5871093673546,-2.25935048904401,87.3751625042818,273.817149254051,6.11174173189795,76.5115083009336,0.00377123811320126,549.822224541322,-2752602.46879267,0.208535189409054,76.3091660420364,17.7293527155775,13.8289956127964,1.46134387637482,36.4498484375785,18.6357124310491
"Yorkshire and The Humber","Bristol Urban Area","Background Urban","1987","Spring","07","16","23",53.0631267055552,-1.29705401019419,30.4700019717729,288.538750046726,3.59761768300207,182.760335793509,0.00340127537906261,381.14816759235,5457375.18348961,0.209126964857394,76.3255754271629,17.7265796271714,13.8123105610928,1.44264616369786,36.4925033438139,18.6401616533397
"East of England","West Midlands Urban Area","Background Urban","1994","Spring","09","04","22",54.4102712691959,-2.74141722130227,125.468055274108,284.291228099816,5.41769238615206,243.3723251016,0.000964364244328581,124.361381355627,3302229.89951397,0.172222867230831,35.2856290333028,35.3910270007222,8.71044580260342,0.838732673282667,16.8218235518878,18.756562360674
"North West","West Midlands Urban Area","Industrial Urban","1985","Summer","05","12","18",50.7760610474956,-0.720923040760047,-40.4351353354748,289.169369871503,9.92266041515568,59.7154966806121,0.00150646849550018,930.862529486221,4648733.88267841,0.180967422825031,78.3456459003318,18.7625875497934,9.82232029282908,1.08699003403165,32.1895148695767,18.6450167802999
"West Midlands","Portsmouth Urban Area","Background Urban","1992","Fall","02","13","22",54.2791518531774,-1.75446123724116,-99.379010392287,274.687774453679,5.43065745118712,238.233847079805,0.000277936201799569,560.676167562806,951300.410636445,0.177632395539176,76.3352909496631,17.740694365248,13.7710791659029,1.44194928121457,36.4689199676687,18.6463354040604
"South East","South East","Background Rural","1986","Spring","05","23","13",54.0338202351698,-0.203003294123164,19.4563910912339,285.160743922718,6.57941996393355,223.477530430888,0.002165189487242,1159.33948955685,5945087.14371307,0.141628450814486,76.3428315131716,44.1152080546627,13.825174126038,1.44382143382049,36.4900227844083,18.6400210175621
